gen,mean_score,compound,best_5_score,best_10_score,best_20_score
10,-12.670760233918129,6_2_164 6_3_380 5_3_323 6_3_108 6_3_40 5_3_383 6_0_13 0_4_59 0_4_213 2_5_16 5_6_40 0_3_345 5_2_398 6_1_164 3_0_108 6_3_75 4_1_362 0_3_108 0_4_40 0_4_389 6_3_274 6_1_244 4_1_108 0_3_99 1_2_223 4_2_40 0_5_40 6_3_158 1_4_40 5_5_108 2_3_403 0_3_388 6_0_398 0_5_145 6_2_137 0_3_93 0_3_40 5_3_40 0_2_40 1_3_40 0_3_398 5_3_119 0_1_40 5_1_7 0_3_193 4_5_2 0_1_62 1_1_244 5_0_110 3_0_220 5_3_371 1_1_310 3_4_164 3_1_220 1_0_345 4_4_374 1_2_164,-15.293333333333333,-14.973333333333333,-14.161666666666667
11,-12.107142857142858,6_2_164 5_1_164 6_3_345 3_4_108 4_6_108 6_5_324 6_3_40 2_3_40 0_2_40 6_3_250 3_2_40 6_4_108 6_0_40 0_3_92 6_1_164 0_5_388 0_5_108 4_2_27 3_2_374 4_3_76 0_3_108 3_1_40 3_2_24 0_3_380 0_0_108 5_1_310 0_5_164 3_4_164 4_2_40 3_3_72 2_3_85 4_1_40 6_3_339 4_0_108 1_4_40 3_2_6 0_3_388 1_3_40 6_2_40 0_3_40 5_3_40 6_3_108 0_3_398 5_3_119 0_1_40 3_5_392 6_3_323 6_2_146 4_2_93 6_1_16 6_4_164 ERROR_6_3_366 ERROR_2_6_412 6_3_293 3_4_64 6_3_310,-15.293333333333333,-14.973333333333333,-14.183333333333332
12,-12.528301886792455,0_0_115 6_2_164 0_3_180 6_3_164 5_1_361 6_0_108 5_3_40 5_5_407 6_3_108 5_3_108 5_2_129 6_3_40 2_2_40 0_2_40 6_4_40 6_6_40 3_2_40 6_0_40 1_2_40 1_3_104 6_3_229 5_2_40 1_0_40 0_3_108 0_4_40 6_1_40 6_3_323 0_6_319 0_5_369 5_3_388 5_3_149 0_3_40 0_3_86 1_5_40 6_3_283 0_4_108 0_0_40 0_1_284 1_3_108 5_1_70 1_3_40 0_2_15 3_3_40 0_3_398 5_3_119 0_1_40 6_4_291 6_2_97 5_5_143 3_2_60 6_6_92 4_6_164 4_2_326,-15.293333333333333,-14.973333333333333,-14.346666666666668
13,-12.35818181818182,0_6_40 5_6_108 0_2_108 5_5_40 0_3_225 5_3_40 6_2_3 6_3_108 6_2_119 5_3_108 2_3_40 4_3_108 4_3_86 3_2_40 6_4_108 1_1_15 6_3_57 6_3_348 3_3_398 6_3_398 5_2_256 0_3_229 3_0_108 0_4_40 6_1_40 4_6_139 6_3_323 0_0_108 0_3_323 0_3_40 0_3_167 2_4_40 0_3_401 5_4_40 0_5_16 5_2_332 0_3_398 6_3_293 1_4_40 1_3_108 1_0_108 1_3_40 3_3_229 0_4_86 0_3_108 6_3_40 0_2_40 5_3_119 0_1_40 5_4_408 1_1_164 6_2_233 5_3_210 0_3_150 ERROR_0_3_354,-15.293333333333333,-14.973333333333333,-14.523333333333332
14,-12.238271604938275,5_5_40 0_3_225 6_0_108 3_2_219 6_3_108 6_2_119 5_3_108 6_4_23 6_2_108 5_3_40 6_3_40 6_3_119 2_5_16 6_4_40 0_5_233 6_0_40 1_5_213 5_2_40 0_3_285 0_1_108 6_2_81 6_3_398 0_4_40 6_2_350 0_5_72 0_3_40 2_5_40 4_1_40 0_3_411 1_1_108 2_3_108 0_2_119 0_3_401 6_4_398 5_3_97 5_4_40 0_3_398 1_3_108 1_3_40 6_2_40 0_2_206 6_2_102 0_3_108 0_2_40 5_3_119 0_1_40 5_2_210 6_4_101 4_3_137 5_4_38 ERROR_6_3_415 5_2_173 3_3_240 6_5_63,-15.293333333333333,-14.973333333333333,-14.488333333333335
15,-12.444848484848485,6_1_310 0_6_40 0_1_40 6_6_398 5_3_40 6_2_119 5_3_108 6_3_40 3_3_108 0_1_173 6_2_173 2_3_173 6_2_398 4_3_392 0_2_152 6_0_119 0_1_108 0_3_38 5_1_296 5_0_119 6_5_40 5_3_398 5_3_173 0_3_173 0_4_40 5_2_131 0_2_198 0_3_40 0_3_101 0_4_230 5_1_40 3_3_68 0_2_153 0_5_40 5_4_108 0_0_40 0_3_398 1_4_40 6_2_39 1_2_108 6_3_260 6_3_173 0_3_119 0_3_108 0_2_40 6_3_108 1_3_40 5_3_119 5_2_324 0_4_346 6_2_177 1_1_382 5_6_325 ERROR_0_3_415 5_4_322,-15.346666666666668,-15.036666666666665,-14.413333333333332
16,-12.593827160493824,0_1_40 5_3_40 0_6_398 3_3_260 6_4_298 6_3_40 0_2_40 4_2_151 6_2_398 1_4_119 1_3_117 0_3_115 6_3_131 4_1_21 0_5_108 5_1_296 6_2_352 5_5_152 0_1_312 0_3_173 0_4_40 6_1_40 0_1_119 3_1_40 0_6_127 0_3_40 5_3_119 4_1_382 0_2_398 0_5_230 2_3_119 5_4_108 0_0_40 5_4_119 2_1_218 6_0_398 5_2_152 1_3_40 3_3_40 0_0_398 0_3_108 0_3_119 6_3_108 0_3_398 5_4_311 5_4_91 6_2_204 5_5_189 6_3_230 6_2_277 1_3_173 6_6_131 6_2_170 0_5_169,-15.346666666666668,-15.036666666666665,-14.378333333333336
17,-12.247023809523808,1_3_115 3_5_108 5_3_40 2_1_119 5_3_108 6_3_40 6_3_119 2_3_40 6_6_40 1_1_40 6_0_40 1_4_119 5_3_318 0_5_252 5_5_117 1_4_108 4_3_119 0_3_108 6_1_40 0_3_173 0_3_40 6_1_108 2_0_119 6_2_40 5_3_256 6_3_93 5_6_312 5_4_108 6_3_289 4_3_398 0_1_292 5_4_40 0_5_158 0_3_278 1_4_243 5_2_152 3_3_324 6_2_88 0_4_173 3_3_40 6_2_312 0_3_119 0_2_40 6_3_108 1_3_40 0_3_398 5_3_119 0_0_325 6_6_35 6_2_103 5_4_230 3_1_392 5_4_313 1_3_131 6_3_400 ERROR_5_3_314,-15.346666666666668,-15.036666666666665,-14.408333333333335
18,-12.630994152046783,0_1_0 0_1_40 0_3_112 5_3_324 6_5_108 6_3_108 5_4_174 5_3_108 0_2_40 3_3_108 6_3_79 0_6_53 6_6_40 3_3_119 6_0_40 4_3_40 1_1_66 5_2_246 2_0_40 6_0_119 5_2_318 3_3_392 4_3_119 1_4_108 0_3_173 6_1_40 0_5_355 6_1_108 4_3_286 3_1_108 6_2_312 6_3_158 0_4_108 0_3_292 0_3_398 0_3_278 3_3_324 6_2_40 3_3_40 0_3_108 0_3_40 0_3_119 6_3_40 5_3_40 1_3_40 5_3_119 0_0_276 3_3_173 4_1_152 6_2_152 3_4_173 5_3_289 5_1_392 6_5_205 3_1_11 5_3_152 3_4_289,-15.346666666666668,-15.036666666666665,-14.526666666666667
19,-12.372121212121215,2_3_398 2_3_7 5_3_40 0_1_163 0_2_40 4_3_108 6_3_79 6_4_40 6_0_40 1_1_66 1_3_66 5_3_283 5_3_286 0_3_316 0_4_40 3_1_40 6_0_342 5_3_152 6_2_152 3_2_119 3_5_119 0_3_40 0_3_400 0_2_398 2_3_182 4_1_108 0_3_79 3_1_108 3_4_40 5_3_315 6_1_66 0_3_398 1_3_108 4_3_66 1_3_40 5_3_46 3_3_324 2_3_32 6_2_40 6_2_312 0_3_108 0_3_119 6_3_40 6_3_108 5_3_119 1_1_201 3_3_325 1_6_137 0_4_152 6_1_227 6_4_278 4_0_149 4_2_286 5_1_152 1_2_246,-15.346666666666668,-15.036666666666665,-14.311666666666671
20,-11.814465408805031,0_2_124 6_3_152 2_3_58 5_3_40 1_1_119 6_3_40 0_2_40 3_3_119 0_1_108 0_3_119 5_1_300 0_3_242 1_3_170 0_3_108 0_4_40 3_3_46 5_1_46 1_1_265 0_3_40 1_3_153 1_3_32 5_0_342 5_0_40 0_3_79 5_3_60 2_3_108 1_3_9 5_3_164 3_3_177 0_0_40 1_2_278 0_4_262 1_4_40 1_3_108 3_0_40 1_3_40 0_3_66 5_3_152 6_3_211 6_3_108 0_3_398 5_3_119 0_5_152 6_5_32 3_3_179 3_3_242 1_3_76 0_2_379 6_4_312 ERROR_1_1_366 ERROR_1_1_113 ERROR_1_3_338 3_3_348,-15.346666666666668,-15.036666666666665,-14.315000000000001
21,-12.430864197530864,0_3_280 6_3_391 0_3_62 0_3_21 6_0_75 3_0_151 6_3_40 6_3_119 2_3_256 0_3_307 0_0_60 0_0_67 2_3_269 0_0_124 5_3_259 0_3_242 3_0_108 4_3_119 0_3_342 3_1_40 1_3_79 0_0_387 0_3_323 0_3_40 5_3_119 5_0_373 2_4_108 5_2_108 3_0_333 4_0_108 0_2_379 5_3_60 2_3_108 0_5_40 0_3_58 1_1_127 4_3_181 0_3_398 2_2_119 0_5_90 2_3_79 1_3_40 0_3_119 3_3_40 0_3_108 5_3_40 0_2_40 6_3_108 5_0_321 6_4_242 5_6_362 3_2_152 5_3_25 6_6_55,-15.346666666666668,-15.036666666666665,-14.289999999999997
22,-12.130188679245284,5_1_108 6_2_75 6_3_257 6_3_391 0_2_108 6_4_192 6_1_389 2_3_98 1_3_221 6_0_75 0_6_191 6_3_40 0_2_54 2_3_323 2_2_40 3_2_40 3_6_108 5_6_40 0_3_108 5_3_321 6_2_9 0_4_323 0_3_323 0_3_40 5_3_119 3_5_119 2_4_108 5_3_11 2_3_108 3_1_170 0_0_75 0_0_40 0_3_398 1_4_40 1_3_108 1_0_108 0_6_323 1_5_119 1_3_40 0_3_119 3_3_40 3_4_40 5_3_40 0_2_40 6_3_108 1_0_321 1_5_327 5_4_321 0_6_178 2_4_127 0_0_63 2_0_69 ERROR_6_0_410,-15.346666666666668,-15.036666666666665,-14.379999999999999
23,-12.713333333333333,2_3_74 0_1_40 0_3_158 3_5_108 5_3_40 5_3_108 0_2_54 3_3_108 4_3_108 1_3_303 4_3_40 3_4_71 1_6_258 0_0_47 5_0_67 6_3_398 6_3_281 5_3_352 4_3_119 6_3_75 0_5_323 0_4_40 6_3_206 0_3_323 0_3_40 5_3_119 0_4_50 4_2_119 1_3_213 4_2_40 0_3_136 0_6_75 2_3_119 1_3_81 2_3_108 0_5_40 0_2_119 4_4_108 0_3_398 1_3_108 3_0_40 1_3_40 0_3_26 0_3_108 0_3_119 6_3_40 0_2_40 6_3_108 1_4_277 0_2_75 5_0_15 1_3_318 0_3_114 0_0_192 ERROR_6_1_113,-15.346666666666668,-15.036666666666665,-14.635
24,-12.096969696969698,0_6_40 5_3_184 2_3_398 0_2_75 5_3_40 0_2_47 3_3_52 5_3_106 3_3_108 4_3_108 5_6_119 0_2_40 0_1_102 4_4_364 4_3_40 1_2_40 3_3_399 6_3_398 0_6_119 1_0_40 5_3_352 0_4_196 3_2_358 0_2_141 0_3_40 5_2_216 1_3_119 0_2_398 5_3_123 4_2_40 1_4_382 4_3_398 0_0_40 2_5_108 5_4_386 3_2_108 1_3_40 6_1_119 0_3_226 0_3_119 0_3_108 6_3_40 6_3_108 0_3_398 5_3_119 4_3_305 2_5_47 6_3_132 0_4_392 5_6_165 0_0_26 4_3_85 ERROR_1_6_320 ERROR_0_3_410 5_0_352,-15.346666666666668,-15.036666666666665,-14.305000000000001
25,-12.838181818181816,2_6_40 0_3_367 5_3_40 5_3_108 0_1_81 0_2_40 4_3_108 5_1_250 6_0_78 4_0_40 1_4_386 0_3_196 3_3_119 5_2_398 1_4_182 1_3_249 5_3_352 4_3_119 1_0_40 5_1_232 0_3_108 6_1_40 4_3_248 5_3_373 0_3_40 0_0_299 1_3_119 0_3_27 4_1_108 1_3_213 0_2_391 5_3_358 5_0_40 2_1_98 3_2_196 ERROR_1_1_113 0_3_259 0_2_319 0_2_298 0_0_40 0_3_358 2_0_24 1_2_108 6_3_139 6_1_119 0_3_119 5_1_398 6_3_40 6_3_108 1_3_40 0_3_398 5_3_119 5_4_141 5_2_106 3_4_377,-15.346666666666668,-15.036666666666665,-14.520000000000001
26,-13.02345679012346,5_1_108 4_3_259 6_2_139 5_3_40 6_3_108 2_2_40 2_3_40 5_2_298 4_3_108 1_2_106 1_0_229 1_1_40 4_0_40 0_6_81 0_3_147 3_6_40 0_0_119 4_3_119 5_3_398 0_3_108 1_3_16 5_0_398 0_3_40 3_1_119 5_3_119 5_1_40 4_0_176 4_2_40 5_0_40 2_4_108 0_5_40 0_3_259 0_0_40 0_2_298 4_1_119 0_2_121 2_2_119 6_3_223 1_0_108 3_0_40 5_3_182 0_3_41 0_3_341 0_3_119 6_3_40 0_2_40 1_3_40 0_3_398 5_2_346 3_0_408 1_0_27 5_0_238 1_0_337 1_3_299,-15.346666666666668,-15.036666666666665,-14.438333333333336
27,-12.75229885057471,5_1_108 0_6_40 2_3_362 0_2_108 6_2_27 4_2_223 0_3_121 0_3_85 1_3_382 5_3_16 2_3_40 4_3_108 6_2_121 4_3_40 3_2_380 0_2_273 3_2_214 0_1_108 2_2_373 4_5_40 4_3_155 0_0_298 4_3_119 5_3_25 0_2_223 0_3_108 6_2_29 6_0_147 0_5_119 2_5_119 5_1_40 4_2_40 5_2_108 4_1_108 6_0_282 4_1_119 0_3_398 5_6_16 2_2_119 1_3_108 1_0_108 4_5_119 5_3_52 0_1_234 3_3_40 0_3_40 0_3_119 6_3_40 5_3_40 0_2_40 6_3_108 1_3_40 5_3_119 4_6_27 2_3_259 5_1_403 0_0_189 1_3_121,-15.346666666666668,-15.036666666666665,-14.535
28,-12.238011695906431,5_1_108 6_3_137 0_6_40 0_1_40 0_2_108 6_2_108 5_3_40 0_0_184 2_3_396 0_1_358 5_3_16 2_3_40 3_3_108 6_4_40 4_3_155 4_3_85 0_2_223 0_1_119 0_3_40 0_6_31 6_2_112 4_2_40 6_5_398 4_3_373 5_4_108 2_4_373 4_4_108 2_4_362 0_3_259 3_4_200 5_1_373 6_0_223 1_2_108 6_3_223 1_0_108 5_0_108 1_3_40 3_3_223 3_3_40 3_4_40 0_3_108 0_3_119 6_3_40 0_2_40 6_3_108 0_3_398 5_3_119 0_2_180 1_3_38 3_1_85 4_6_223 0_0_268 2_3_175 4_2_101 ERROR_5_3_415 ERROR_3_4_410 1_2_29,-15.346666666666668,-15.036666666666665,-14.545000000000002
29,-11.919135802469135,1_2_389 0_6_40 5_6_108 5_5_119 0_2_108 5_2_127 5_3_40 4_4_303 4_5_65 6_3_40 0_2_40 2_3_61 1_1_40 0_3_311 1_2_40 0_6_223 4_2_344 5_3_310 0_5_108 5_3_262 1_3_396 0_1_119 5_3_65 6_5_119 0_3_268 6_1_108 5_3_119 0_6_373 1_3_124 4_1_40 5_2_223 4_5_69 2_2_112 1_1_340 5_3_291 0_3_259 5_5_318 1_5_119 1_3_40 0_3_373 3_3_223 0_3_119 0_3_108 0_3_40 6_3_108 0_3_398 4_4_301 0_0_167 3_3_336 0_1_134 1_2_72 2_3_124 ERROR_0_3_368 4_4_274,-15.346666666666668,-15.036666666666665,-14.361666666666668
30,-12.446060606060605,1_2_191 4_3_274 0_6_72 0_2_108 5_3_40 0_2_72 0_3_50 2_2_248 0_2_40 3_2_40 1_1_40 3_3_119 0_0_396 1_3_66 5_2_40 4_6_120 1_2_244 6_3_389 0_4_15 4_2_182 0_3_108 0_3_380 0_3_40 0_3_11 2_0_119 5_0_40 4_2_179 1_5_40 5_2_223 1_2_72 0_1_268 2_3_124 0_0_40 1_3_323 5_3_78 1_5_119 0_3_191 0_4_288 6_5_281 6_3_403 0_3_119 6_3_401 6_3_40 6_3_108 1_3_40 0_3_398 5_3_119 2_0_124 1_1_178 2_3_112 4_2_397 5_3_124 5_3_258 1_3_291 4_4_200,-15.346666666666668,-15.036666666666665,-14.200000000000003
31,-12.675,5_5_119 5_5_40 6_2_108 5_3_40 6_3_108 6_3_40 0_2_40 3_3_274 4_2_108 0_3_43 0_0_22 3_2_40 1_3_398 5_2_40 0_0_11 6_2_96 6_3_389 4_0_164 3_2_398 4_5_40 0_0_389 4_2_182 1_5_64 0_3_178 5_2_115 6_1_319 0_3_40 5_3_119 6_1_108 0_3_144 0_1_106 5_1_40 5_0_40 5_3_256 5_3_312 0_5_40 0_2_119 5_4_40 1_3_173 0_3_391 0_3_398 1_3_108 5_3_389 0_1_403 1_5_119 0_3_302 0_3_373 0_3_119 0_3_108 1_3_40 1_2_142 4_5_401,-15.346666666666668,-15.036666666666665,-14.453333333333337
32,-12.59294871794872,0_2_96 5_5_119 6_0_108 6_2_108 6_3_108 6_3_40 2_2_40 0_2_40 6_4_40 1_3_250 6_0_40 6_2_96 0_5_108 6_3_398 1_3_389 5_2_256 6_0_371 1_0_40 6_0_260 4_1_164 0_3_108 0_4_67 5_1_96 1_5_264 0_1_106 0_3_40 0_3_389 2_2_108 0_2_398 0_2_102 6_4_217 5_2_108 6_3_268 4_3_398 0_0_40 0_3_398 0_5_90 1_3_108 1_0_108 1_3_40 6_2_88 0_3_119 3_3_40 5_3_40 5_3_119 3_5_96 6_2_115 0_0_249 4_0_392 1_2_397 6_0_34 5_2_130,-15.346666666666668,-15.036666666666665,-14.416666666666668
33,-12.193827160493825,0_1_40 6_3_191 2_3_398 1_3_8 0_5_398 1_1_398 5_5_40 6_5_108 5_3_40 5_3_367 6_3_40 4_3_108 6_4_40 6_1_233 0_6_108 1_2_40 0_1_398 4_3_40 0_3_406 0_1_108 6_3_249 6_5_40 0_4_195 0_3_108 6_1_40 6_1_133 6_3_6 6_3_323 0_0_117 0_1_34 3_2_119 3_3_317 0_3_40 5_3_119 5_3_96 3_3_109 0_5_40 4_4_96 0_0_40 0_3_398 4_2_106 5_3_165 3_3_333 6_1_119 4_1_106 0_2_307 6_2_40 0_3_119 0_2_40 6_3_108 1_3_40 6_0_102 6_5_171 ERROR_6_3_385,-15.346666666666668,-15.036666666666665,-14.485000000000003
34,-12.155952380952382,5_2_119 0_1_40 0_6_40 1_3_8 0_5_398 3_3_325 4_6_40 6_0_108 0_5_165 3_3_136 6_3_406 6_3_108 5_3_108 6_2_119 6_3_40 1_3_393 2_3_40 4_3_108 6_0_40 1_2_40 4_3_40 6_1_112 0_3_0 5_3_210 5_2_40 0_3_357 0_1_42 4_3_119 6_1_40 0_1_364 0_3_323 0_3_40 3_1_119 4_1_108 4_1_40 0_3_76 0_2_112 5_6_203 5_3_165 1_3_40 0_3_16 0_3_108 0_3_119 5_3_40 0_2_40 0_3_398 5_3_119 5_5_367 4_5_106 4_1_278 3_5_149 2_5_60 3_3_233 1_2_219 ERROR_0_2_368 0_1_239,-15.346666666666668,-15.036666666666665,-14.551666666666668
35,-12.214814814814815,3_3_198 0_6_40 0_1_40 4_5_106 5_5_40 1_5_108 5_3_40 6_3_108 4_1_115 0_3_46 6_3_40 0_3_97 3_3_108 4_3_108 6_4_40 1_1_40 0_5_108 0_3_108 0_4_40 6_1_40 6_3_323 5_0_280 0_3_323 0_3_40 1_2_367 1_3_119 6_1_108 0_2_55 1_5_40 3_4_407 0_4_278 0_0_40 5_3_165 6_3_169 1_3_40 5_6_112 6_2_219 1_2_142 4_2_82 0_2_303 6_3_219 0_3_119 0_2_40 0_3_398 5_3_119 0_2_28 5_3_239 1_3_36 6_3_305 6_3_31 4_6_247 0_6_8 0_3_118 0_5_357,-15.346666666666668,-15.036666666666665,-14.378333333333334
