gen,mean_score,compound,best_5_score,best_10_score,best_20_score
20,-11.409604519774012,5_3_5627 2_3_9035 5_1_7293 1_2_1026 6_6_7293 5_0_7293 0_1_4297 3_6_1844 0_4_1484 3_0_3773 0_1_3451 0_1_5263 4_1_5879 5_3_9035 6_2_5693 0_2_7293 0_4_9035 6_3_7293 0_3_7293 4_2_7293 4_0_5531 0_2_1210 0_3_1548 6_3_9183 5_1_5616 4_0_3773 6_4_3773 4_2_6072 0_2_7041 6_1_8257 0_2_4297 0_2_1026 3_2_3012 0_2_4996 0_1_3773 0_2_9035 0_0_3773 0_0_1026 4_0_7293 1_1_5263 4_1_4652 4_0_2038 0_3_2140 1_2_7509 4_0_3012 6_1_2946 1_3_6076 6_4_2862 3_4_7615 3_0_3902 0_5_171 3_2_3514 5_4_5263 5_6_5627 2_4_498 0_2_7383 3_4_1287 5_3_481 6_1_4652,-14.226666666666668,-14.01,-13.593333333333334
21,-12.282456140350877,0_4_2032 0_1_4297 6_1_8257 0_2_5627 0_4_9035 3_3_3773 0_5_7293 6_0_8257 5_2_7293 4_3_3773 0_4_5263 2_0_3773 0_0_8257 5_4_9132 0_1_2531 1_2_1026 4_1_4074 5_3_4297 0_2_3451 4_2_7293 0_4_3773 3_4_7293 0_0_5843 0_1_7293 2_2_3773 4_5_3773 0_2_4996 0_4_2628 0_4_4996 2_6_4832 4_1_3773 0_0_1210 0_0_1161 0_1_3773 0_2_4297 0_3_7293 0_2_1026 3_2_3012 0_2_7383 0_2_9035 0_0_3773 1_2_9035 0_6_1548 4_2_4711 2_4_3773 3_0_3012 0_2_1778 4_2_2063 4_3_8634 0_1_992 5_1_3773 6_3_2038 5_0_6535 3_0_1548 5_0_9035 1_1_2038 4_0_5263,-14.24,-14.023333333333335,-13.664999999999997
22,-12.45204678362573,0_1_2531 0_3_7293 0_6_3773 0_1_1522 4_3_2157 0_0_1161 0_1_1210 0_1_1485 1_2_5246 1_4_1026 0_1_992 0_0_7293 0_2_1756 4_0_7293 0_1_2713 0_0_1210 0_0_1026 1_2_9035 6_4_1026 0_1_7432 0_3_6803 0_2_3773 5_1_7293 0_1_3773 0_1_4297 4_2_1161 0_1_4682 1_2_4996 1_4_9035 0_1_5843 0_2_7293 0_2_1778 4_2_9035 2_1_9132 2_0_5843 5_1_2531 0_4_5843 0_2_4297 0_2_1026 0_1_7293 0_2_4996 3_2_3012 0_2_7383 0_2_9035 0_4_9132 0_1_3012 1_6_8634 5_2_1210 0_4_5643 6_1_2531 2_4_6673 0_2_3564 0_6_1210 0_5_3451 0_3_3920 6_1_3182 1_6_8257,-14.24,-14.026666666666667,-13.796666666666667
23,-12.044444444444444,0_0_5843 2_2_2531 4_3_5246 0_1_4682 0_2_3773 0_1_611 0_2_9109 0_2_1210 0_2_4297 0_3_176 3_2_3773 1_3_1026 0_4_1210 0_2_992 0_1_2713 3_4_3012 0_6_1210 0_3_7293 3_0_3395 0_5_3773 1_1_945 5_1_7293 0_0_1026 0_6_4297 0_2_3564 0_2_7293 0_1_4297 0_2_4103 0_0_4297 0_4_7964 4_1_7335 0_2_1026 0_1_7293 0_2_4996 3_2_3012 0_1_3773 0_2_7383 0_1_3012 5_2_2713 1_2_6790 4_3_3920 5_1_1210 0_2_3313 2_3_1485 1_1_8117 6_1_6803 2_2_3182 0_4_1161 0_1_3445 2_0_3012 0_0_8022 0_2_6804 4_5_1161 0_1_3630 3_0_6413 0_6_1161 0_0_5323,-14.24,-14.026666666666667,-13.64666666666667
24,-11.922033898305084,1_2_7293 0_2_176 4_4_3667 1_1_7293 0_6_1026 0_2_7293 0_2_4297 0_3_4297 0_2_5799 3_2_3773 5_2_4297 0_1_3302 2_1_8022 3_2_1034 0_5_8376 3_0_3395 0_2_9109 0_2_8457 6_4_8092 0_0_945 1_2_6565 0_1_3630 0_1_3964 3_2_7603 0_1_4273 0_1_1210 0_2_7335 0_3_5706 5_4_1210 6_3_7394 6_2_5740 0_4_4297 0_3_7293 0_2_1026 0_1_4297 0_1_7293 0_2_4996 3_2_3012 0_1_3773 0_2_7383 0_1_3012 3_0_5843 0_0_4996 6_4_3012 0_4_2676 1_4_3012 0_0_8491 1_6_6803 0_2_5356 1_2_1680 5_2_3564 0_1_945 6_5_6803 3_4_4996 3_4_945 3_1_6804 2_1_3564 1_4_8117 2_1_4297,-14.24,-14.026666666666667,-13.651666666666667
25,-11.731578947368423,0_2_7335 0_2_4297 0_0_945 5_2_3564 0_3_7293 4_3_4849 0_2_8457 6_0_3773 4_1_3773 0_2_8376 0_1_9192 5_1_4297 5_4_4297 0_6_6364 0_1_3630 1_4_6565 0_1_6853 1_3_8870 0_3_8054 6_3_4297 0_0_4996 3_2_7293 4_2_3988 0_4_3773 0_2_7383 0_3_2649 0_2_3773 1_1_3773 0_2_1026 0_1_4297 0_1_7293 0_2_4996 3_2_3012 0_2_5799 0_1_3773 0_1_5866 5_2_8207 0_6_6182 2_2_8868 6_2_3252 0_1_988 0_2_3012 0_2_4538 5_2_5516 0_1_713 0_5_7335 1_6_5706 0_1_2826 0_0_171 0_1_4996 0_0_3964 2_2_3564 0_3_1557 5_5_3240 0_1_7394 0_4_8457 3_1_4273,-14.293333333333333,-14.1,-13.861666666666668
26,-11.75654761904762,0_0_3773 0_0_945 0_2_7293 0_6_6364 0_5_3630 1_2_4297 0_3_8054 0_4_7293 0_2_4297 0_2_3773 0_1_713 2_1_4297 0_2_7335 0_3_7293 0_3_4849 0_6_6853 4_6_3780 4_6_907 1_2_6765 0_1_4996 6_0_3773 0_1_8582 0_1_7293 0_1_4297 0_0_4297 0_4_4297 0_1_8662 0_6_8656 4_1_4517 0_1_6853 3_2_7293 0_2_1026 0_1_5866 0_2_3012 0_2_4538 0_2_4996 3_2_3012 4_5_671 0_3_6505 0_4_667 6_0_8868 0_0_6853 4_2_8376 5_1_9526 5_4_5516 0_2_6364 3_1_945 3_6_1026 0_1_6364 3_0_4996 0_2_7722 6_5_5282 4_3_2937 0_2_5516 6_6_5782 2_2_7383,-14.74,-14.373333333333335,-14.029999999999998
27,-12.301724137931034,0_6_6853 0_1_8662 1_2_3773 0_4_667 4_1_4297 0_2_3773 2_2_4297 0_0_3773 0_1_3012 5_6_2053 0_5_1026 0_2_3012 3_2_3012 0_3_340 2_3_2272 0_0_1026 0_2_4996 5_3_8054 0_3_8054 1_3_7293 0_5_4297 0_6_880 0_1_6853 2_5_3773 3_0_4297 0_1_6414 1_3_6054 0_2_6364 0_1_3773 0_1_7757 4_1_7293 0_3_6505 3_6_9513 0_0_4297 0_6_6364 0_6_4694 0_1_6364 0_2_4297 0_3_7293 0_2_1026 0_1_5866 0_1_4297 0_2_4538 0_1_7293 0_1_6505 0_2_3424 0_1_4503 3_1_713 2_0_5866 2_0_8376 3_6_6853 3_2_7335 3_4_7383 0_1_9291 3_2_4996 5_0_8152 0_1_8376 0_4_6364,-14.74,-14.373333333333335,-14.048333333333332
28,-11.563690476190475,0_6_6364 0_3_2272 6_2_4297 0_4_667 0_3_6505 2_3_4297 0_1_3773 0_2_4538 1_2_2394 0_1_8054 4_2_7293 0_0_667 0_2_2149 2_2_4996 6_6_6364 0_2_1026 4_1_6926 0_3_2908 0_2_5507 3_2_4297 0_3_340 0_2_8054 0_2_3012 3_2_713 2_2_7293 0_2_3424 0_2_6868 0_4_1026 0_1_6364 5_3_8150 0_2_6364 0_2_4297 0_3_7293 0_1_5866 0_1_4297 0_1_7293 6_5_2927 3_1_3773 0_0_6505 1_0_7335 3_1_6853 0_5_713 0_1_2965 3_1_4503 5_4_470 2_6_291 6_1_6853 0_3_8662 6_6_4297 5_0_8054 5_3_667 1_1_6229 5_2_3659 2_5_2780 3_2_6364 3_3_7108,-14.76,-14.413333333333332,-13.878333333333334
29,-12.047619047619047,1_3_19 0_2_7293 0_2_4538 0_2_666 0_2_4996 0_3_2272 2_2_4297 0_3_7293 5_1_2149 0_0_3441 0_2_4940 0_3_1026 0_2_8492 0_6_592 5_4_340 4_0_4297 0_3_6505 5_2_4048 6_4_3773 5_2_7843 3_2_6364 0_5_1265 2_2_2102 0_6_6870 3_6_2182 0_3_7934 6_2_2149 0_5_1026 0_2_6793 0_1_4996 0_4_5668 0_3_8585 0_4_667 0_3_1614 4_2_1026 0_2_1026 0_2_6364 0_1_6364 0_2_4297 0_1_5866 0_2_3012 0_1_4297 4_2_3815 3_4_5069 2_6_8054 0_1_6718 5_4_4538 3_5_3676 0_2_4490 2_6_1026 5_2_8150 1_3_5994 4_1_2272 2_1_6868 0_3_7075 5_1_8150,-14.76,-14.413333333333332,-13.876666666666669
